lon,lat,date
2.177,41.379,2019-12-03
2.177,41.379,2019-12-27
2.177,41.379,2019-06-02
2.177,41.379,2019-09-15
2.177,41.379,2019-03-11
2.177,41.379,2019-12-21
2.177,41.379,2019-03-17
2.178,41.379,2019-07-17
2.178,41.379,2019-07-05
2.179,41.379,2019-05-12
2.179,41.379,2019-07-06
2.179,41.379,2019-10-02
2.179,41.379,2019-06-24
2.18,41.379,2019-01-17
2.18,41.379,2019-05-21
2.18,41.379,2019-01-03
2.18,41.379,2019-03-30
2.18,41.379,2019-06-22
2.18,41.379,2019-08-27
2.18,41.379,2019-12-29
2.18,41.379,2019-08-12
2.18,41.379,2019-11-01
2.181,41.379,2019-12-17
2.181,41.379,2019-03-18
2.181,41.379,2019-09-19
2.181,41.379,2019-01-01
2.181,41.379,2019-08-11
2.181,41.379,2019-02-21
2.181,41.379,2019-01-22
2.181,41.379,2019-08-11
2.182,41.379,2019-07-21
2.182,41.379,2019-01-10
2.139,41.379,2019-08-06
2.153,41.379,2019-07-01
2.153,41.379,2019-01-13
2.153,41.379,2019-08-07
2.154,41.379,2019-11-17
2.167,41.379,2019-03-04
2.167,41.379,2019-04-14
2.167,41.379,2019-09-22
2.167,41.379,2019-06-07
2.167,41.379,2019-04-09
2.168,41.379,2019-06-18
2.168,41.379,2019-07-02
2.168,41.379,2019-10-09
2.169,41.379,2019-08-11
2.169,41.379,2019-09-16
2.171,41.379,2019-02-17
2.171,41.379,2019-12-31
2.171,41.379,2019-09-16
2.171,41.379,2019-08-27
2.171,41.379,2019-07-24
2.171,41.379,2019-03-05
2.172,41.379,2019-03-28
2.172,41.379,2019-09-12
2.172,41.379,2019-03-29
2.172,41.379,2019-07-27
2.172,41.379,2019-06-25
2.172,41.379,2019-05-24
2.172,41.379,2019-05-19
2.172,41.379,2019-04-01
2.172,41.379,2019-09-16
2.173,41.379,2019-02-27
2.173,41.379,2019-11-15
2.173,41.379,2019-02-25
2.173,41.379,2019-03-29
2.173,41.379,2019-06-06
2.173,41.379,2019-08-15
2.173,41.379,2019-12-09
2.173,41.379,2019-03-09
2.174,41.379,2019-05-05
2.174,41.379,2019-04-12
2.174,41.379,2019-03-21
2.174,41.379,2019-11-08
2.174,41.379,2019-03-18
2.174,41.379,2019-03-19
2.174,41.379,2019-11-10
2.174,41.379,2019-04-08
2.175,41.379,2019-05-27
2.175,41.379,2019-10-17
2.175,41.379,2019-11-18
2.175,41.379,2019-12-09
2.175,41.379,2019-03-28
2.176,41.379,2019-03-07
2.176,41.379,2019-03-11
2.176,41.379,2019-10-28
2.176,41.379,2019-01-28
2.176,41.379,2019-03-01
2.176,41.379,2019-12-22
2.176,41.379,2019-09-15
2.176,41.379,2019-09-30
2.177,41.379,2019-01-24
2.177,41.379,2019-02-27
2.177,41.379,2019-06-06
2.177,41.379,2019-09-13
2.177,41.379,2019-01-07
2.177,41.379,2019-07-07
2.177,41.379,2019-07-01
2.177,41.379,2019-11-06
2.178,41.379,2019-09-02
2.178,41.379,2019-11-17
2.178,41.379,2019-03-06
2.179,41.379,2019-07-08
2.179,41.379,2019-11-17
2.179,41.379,2019-09-10
2.179,41.379,2019-11-21
2.179,41.379,2019-10-20
2.18,41.379,2019-01-22
2.18,41.379,2019-12-06
2.18,41.379,2019-06-26
2.18,41.379,2019-02-14
2.18,41.379,2019-11-07
2.18,41.379,2019-08-13
2.18,41.379,2019-07-11
2.18,41.379,2019-02-22
2.18,41.379,2019-10-31
2.181,41.379,2019-10-05
2.181,41.379,2019-09-29
2.181,41.379,2019-01-30
2.181,41.379,2019-07-13
2.181,41.379,2019-01-03
2.181,41.379,2019-11-03
2.181,41.379,2019-03-18
2.181,41.379,2019-04-19
2.182,41.379,2019-03-28
2.182,41.379,2019-09-26
2.139,41.379,2019-06-18
2.153,41.379,2019-09-24
2.156,41.379,2019-12-10
2.156,41.379,2019-11-05
2.168,41.379,2019-08-09
2.168,41.379,2019-12-10
2.168,41.379,2019-03-24
2.17,41.379,2019-01-28
2.171,41.379,2019-09-16
2.171,41.379,2019-10-02
2.171,41.379,2019-04-06
2.171,41.379,2019-12-21
2.171,41.379,2019-09-10
2.172,41.379,2019-08-18
2.172,41.379,2019-05-21
2.172,41.379,2019-09-07
2.172,41.379,2019-06-11
2.172,41.379,2019-01-27
2.172,41.379,2019-10-12
2.172,41.379,2019-09-29
2.172,41.379,2019-09-01
2.172,41.379,2019-09-23
2.173,41.379,2019-12-19
2.173,41.379,2019-10-19
2.173,41.379,2019-07-14
2.173,41.379,2019-06-26
2.173,41.379,2019-09-19
2.173,41.379,2019-08-10
2.173,41.379,2019-08-31
2.173,41.379,2019-06-22
2.174,41.379,2019-02-28
2.174,41.379,2019-08-07
2.174,41.379,2019-09-09
2.174,41.379,2019-12-28
2.174,41.379,2019-07-29
2.174,41.379,2019-03-20
2.174,41.379,2019-05-30
2.174,41.379,2019-06-30
2.175,41.379,2019-09-01
2.175,41.379,2019-07-22
2.175,41.379,2019-06-09
2.175,41.379,2019-02-17
2.176,41.379,2019-11-02
2.176,41.379,2019-10-11
2.176,41.379,2019-10-01
2.176,41.379,2019-11-07
2.176,41.379,2019-04-27
2.176,41.379,2019-08-15
2.176,41.379,2019-08-22
2.176,41.379,2019-07-16
2.177,41.379,2019-07-01
2.177,41.379,2019-03-20
2.177,41.379,2019-12-29
2.177,41.379,2019-05-12
2.177,41.379,2019-04-09
2.177,41.379,2019-05-12
2.177,41.379,2019-06-16
2.178,41.379,2019-09-15
2.178,41.379,2019-11-12
2.179,41.379,2019-11-12
2.179,41.379,2019-08-02
2.179,41.379,2019-05-20
2.179,41.379,2019-03-27
2.179,41.379,2019-12-28
2.18,41.379,2019-06-18
2.18,41.379,2019-08-17
2.18,41.379,2019-08-15
2.18,41.379,2019-04-09
2.18,41.379,2019-02-27
2.18,41.379,2019-05-17
2.18,41.379,2019-04-20
2.18,41.379,2019-06-19
2.18,41.379,2019-07-31
2.181,41.379,2019-12-13
2.181,41.379,2019-10-08
2.181,41.379,2019-07-13
2.181,41.379,2019-11-24
2.181,41.379,2019-12-05
2.181,41.379,2019-10-21
2.181,41.379,2019-11-03
2.181,41.379,2019-05-26
2.182,41.379,2019-06-03
2.167,41.379,2019-10-16
2.167,41.379,2019-06-24
2.167,41.379,2019-11-28
2.167,41.379,2019-04-09
2.168,41.379,2019-03-08
2.168,41.379,2019-01-07
2.168,41.379,2019-04-03
2.168,41.379,2019-07-05
2.169,41.379,2019-08-25
2.17,41.379,2019-08-03
2.17,41.379,2019-10-17
2.171,41.379,2019-03-09
2.171,41.379,2019-08-07
2.171,41.379,2019-08-11
2.171,41.379,2019-03-28
2.171,41.379,2019-06-20
2.171,41.379,2019-01-11
2.172,41.379,2019-04-20
2.172,41.379,2019-11-29
2.172,41.379,2019-05-28
2.172,41.379,2019-08-18
2.172,41.379,2019-10-28
2.172,41.379,2019-08-04
2.172,41.379,2019-11-07
2.172,41.379,2019-01-02
2.172,41.379,2019-03-16
2.173,41.379,2019-07-20
2.173,41.379,2019-06-22
2.173,41.379,2019-02-05
2.173,41.379,2019-02-03
2.173,41.379,2019-07-18
2.173,41.379,2019-09-06
2.173,41.379,2019-12-24
2.173,41.379,2019-01-01
2.174,41.379,2019-06-10
2.174,41.379,2019-09-02
2.174,41.379,2019-04-07
2.174,41.379,2019-11-02
2.174,41.379,2019-12-07
2.174,41.379,2019-02-05
2.174,41.379,2019-02-22
2.175,41.379,2019-04-14
2.175,41.379,2019-05-11
2.175,41.379,2019-11-02
2.175,41.379,2019-05-14
2.176,41.379,2019-09-06
2.176,41.379,2019-08-25
2.176,41.379,2019-09-30
2.176,41.379,2019-04-14
2.176,41.379,2019-01-21
2.176,41.379,2019-08-16
2.176,41.379,2019-04-16
2.176,41.379,2019-01-11
2.177,41.379,2019-04-28
2.177,41.379,2019-06-21
2.177,41.379,2019-03-11
2.177,41.379,2019-07-16
2.177,41.379,2019-05-12
2.177,41.379,2019-05-07
2.178,41.379,2019-03-15
2.178,41.379,2019-03-06
2.178,41.379,2019-09-09
2.178,41.379,2019-11-29
2.179,41.379,2019-09-20
2.179,41.379,2019-02-19
2.179,41.379,2019-08-07
2.179,41.379,2019-10-08
2.179,41.379,2019-08-13
2.179,41.379,2019-03-24
2.18,41.379,2019-02-24
2.18,41.379,2019-07-29
2.18,41.379,2019-10-20
2.18,41.379,2019-11-13
2.18,41.379,2019-12-14
2.18,41.379,2019-11-08
2.18,41.379,2019-06-06
2.18,41.379,2019-06-02
2.18,41.379,2019-09-17
2.181,41.379,2019-03-18
2.181,41.379,2019-09-08
2.181,41.379,2019-03-15
2.181,41.379,2019-07-08
2.181,41.379,2019-04-05
2.181,41.379,2019-02-28
2.181,41.379,2019-08-30
2.181,41.379,2019-07-14
2.154,41.379,2019-10-03
2.166,41.38,2019-12-08
2.141,41.379,2019-04-23
2.166,41.38,2019-10-20
2.145,41.379,2019-12-06
2.154,41.379,2019-01-11
2.144,41.379,2019-10-09
2.144,41.379,2019-04-29
2.144,41.38,2019-05-12
2.168,41.379,2019-11-30
2.152,41.379,2019-03-07
2.153,41.379,2019-12-03
2.153,41.379,2019-06-03
2.154,41.379,2019-05-12
2.164,41.379,2019-12-11
2.167,41.379,2019-04-06
2.142,41.378,2019-10-21
2.153,41.379,2019-03-31
2.153,41.379,2019-09-15
2.154,41.379,2019-06-22
2.156,41.379,2019-01-02
2.157,41.379,2019-07-06
2.167,41.379,2019-09-08
2.139,41.378,2019-07-23
2.144,41.38,2019-08-03
2.152,41.379,2019-10-18
2.153,41.379,2019-11-30
2.153,41.379,2019-11-11
2.154,41.379,2019-09-25
2.155,41.379,2019-12-11
2.156,41.379,2019-08-21
2.157,41.379,2019-01-28
2.157,41.379,2019-12-29
2.167,41.379,2019-05-12
2.167,41.379,2019-09-01
2.167,41.379,2019-12-09
2.167,41.379,2019-05-22
2.168,41.379,2019-06-23
2.168,41.379,2019-04-10
2.168,41.379,2019-10-03
2.168,41.379,2019-08-23
2.17,41.379,2019-11-05
2.171,41.379,2019-04-23
2.171,41.379,2019-12-09
2.171,41.379,2019-12-23
2.171,41.379,2019-04-10
2.171,41.379,2019-05-21
2.172,41.379,2019-11-12
2.172,41.379,2019-02-08
2.172,41.379,2019-06-28
2.172,41.379,2019-03-31
2.172,41.379,2019-10-08
2.172,41.379,2019-04-14
2.172,41.379,2019-08-30
2.172,41.379,2019-01-21
2.172,41.379,2019-06-02
2.173,41.379,2019-05-13
2.173,41.379,2019-08-22
2.173,41.379,2019-03-31
2.173,41.379,2019-05-20
2.173,41.379,2019-05-11
2.173,41.379,2019-07-12
2.173,41.379,2019-05-17
2.173,41.379,2019-08-07
2.174,41.379,2019-07-05
2.174,41.379,2019-01-02
2.174,41.379,2019-11-26
2.174,41.379,2019-04-09
2.174,41.379,2019-06-20
2.174,41.379,2019-10-27
2.174,41.379,2019-06-26
2.175,41.379,2019-08-29
2.175,41.379,2019-03-01
2.175,41.379,2019-12-25
2.175,41.379,2019-03-17
2.176,41.379,2019-10-22
2.176,41.379,2019-11-28
2.176,41.379,2019-02-16
2.176,41.379,2019-10-18
2.176,41.379,2019-10-09
2.176,41.379,2019-03-29
2.176,41.379,2019-09-05
2.176,41.379,2019-08-12
2.177,41.379,2019-02-25
2.177,41.379,2019-03-15
2.177,41.379,2019-02-23
2.177,41.379,2019-03-25
2.177,41.379,2019-11-29
2.177,41.379,2019-10-31
2.177,41.379,2019-08-13
2.178,41.379,2019-07-14
2.178,41.379,2019-02-13
2.178,41.379,2019-06-21
2.178,41.379,2019-10-31
2.179,41.379,2019-07-16
2.179,41.379,2019-11-25
2.179,41.379,2019-10-04
2.179,41.379,2019-01-16
2.179,41.379,2019-09-24
2.179,41.379,2019-03-27
2.179,41.379,2019-10-29
2.18,41.379,2019-04-07
2.18,41.379,2019-10-01
2.18,41.379,2019-12-28
2.18,41.379,2019-02-05
2.18,41.379,2019-07-05
2.18,41.379,2019-09-27
2.18,41.379,2019-03-17
2.18,41.379,2019-07-29
2.18,41.379,2019-01-18
2.181,41.379,2019-11-10
2.181,41.379,2019-03-29
2.181,41.379,2019-10-25
2.181,41.379,2019-04-24
2.181,41.379,2019-07-23
2.181,41.379,2019-08-15
2.181,41.379,2019-07-29
2.142,41.378,2019-06-06
2.153,41.379,2019-02-23
2.154,41.378,2019-03-11
2.155,41.379,2019-09-26
2.156,41.379,2019-11-07
2.156,41.379,2019-01-22
2.167,41.379,2019-01-23
2.167,41.379,2019-05-30
2.167,41.379,2019-10-19
2.167,41.379,2019-07-06
2.168,41.379,2019-04-10
2.168,41.379,2019-01-31
2.168,41.379,2019-04-15
2.168,41.379,2019-11-15
2.168,41.379,2019-11-19
2.17,41.379,2019-10-25
2.171,41.379,2019-07-04
2.171,41.379,2019-08-13
2.171,41.379,2019-03-16
2.171,41.379,2019-06-08
2.171,41.379,2019-09-22
2.172,41.379,2019-03-03
2.172,41.379,2019-06-11
2.172,41.379,2019-08-04
2.172,41.379,2019-02-21
2.172,41.379,2019-06-06
2.172,41.379,2019-05-18
2.172,41.379,2019-05-15
2.172,41.379,2019-01-03
2.172,41.379,2019-09-16
2.173,41.379,2019-11-04
2.173,41.379,2019-04-06
2.173,41.379,2019-09-29
2.173,41.379,2019-10-26
2.173,41.379,2019-04-18
2.173,41.379,2019-02-25
2.173,41.379,2019-09-26
2.173,41.379,2019-07-23
2.174,41.379,2019-11-13
2.174,41.379,2019-12-14
2.174,41.379,2019-10-03
2.174,41.379,2019-03-09
2.174,41.379,2019-08-16
2.174,41.379,2019-12-24
2.175,41.379,2019-10-08
2.175,41.379,2019-01-11
2.175,41.379,2019-04-01
2.176,41.379,2019-10-13
2.176,41.379,2019-06-14
2.176,41.379,2019-10-20
2.176,41.379,2019-09-12
2.176,41.379,2019-02-26
2.176,41.379,2019-02-05
2.176,41.379,2019-07-19
2.176,41.379,2019-11-27
2.177,41.379,2019-07-16
2.177,41.379,2019-12-13
2.177,41.379,2019-08-02
2.177,41.379,2019-08-24
2.177,41.379,2019-07-09
2.177,41.379,2019-06-10
2.177,41.379,2019-06-23
2.178,41.379,2019-11-19
2.178,41.379,2019-04-17
2.178,41.379,2019-11-16
2.178,41.379,2019-01-16
2.179,41.379,2019-04-08
2.179,41.379,2019-12-30
2.179,41.379,2019-11-04
2.179,41.379,2019-03-20
2.179,41.379,2019-11-30
2.179,41.379,2019-12-19
2.179,41.379,2019-09-30
2.18,41.379,2019-04-19
2.18,41.379,2019-09-20
2.18,41.379,2019-05-25
2.18,41.379,2019-11-29
2.18,41.379,2019-02-23
2.18,41.379,2019-10-24
2.18,41.379,2019-02-24
2.18,41.379,2019-08-25
2.18,41.379,2019-03-22
2.181,41.379,2019-06-21
2.181,41.379,2019-09-21
2.181,41.379,2019-12-03
2.181,41.379,2019-09-13
2.181,41.379,2019-01-30
2.181,41.379,2019-04-22
2.142,41.378,2019-01-10
2.156,41.379,2019-03-11
2.156,41.378,2019-12-08
2.156,41.378,2019-05-20
2.156,41.378,2019-11-20
2.157,41.379,2019-09-24
2.157,41.378,2019-05-30
2.167,41.379,2019-08-08
2.167,41.379,2019-09-14
2.167,41.379,2019-05-09
2.168,41.379,2019-12-09
2.168,41.379,2019-04-21
2.168,41.379,2019-03-14
2.168,41.379,2019-03-24
2.168,41.379,2019-08-25
2.169,41.379,2019-01-26
2.17,41.379,2019-04-19
2.171,41.379,2019-10-30
2.171,41.379,2019-09-18
2.171,41.379,2019-04-10
2.171,41.379,2019-11-01
2.171,41.379,2019-03-14
2.172,41.379,2019-05-09
2.172,41.379,2019-12-09
2.172,41.379,2019-08-10
2.172,41.379,2019-04-08
2.172,41.379,2019-02-18
2.172,41.379,2019-01-14
2.172,41.379,2019-06-28
2.172,41.379,2019-06-26
2.172,41.379,2019-01-02
2.173,41.379,2019-04-01
2.173,41.379,2019-10-01
2.173,41.379,2019-12-28
2.173,41.379,2019-12-30
2.173,41.379,2019-04-13
2.173,41.379,2019-07-04
2.173,41.379,2019-01-16
2.173,41.379,2019-07-08
2.174,41.379,2019-11-03
2.174,41.379,2019-12-16
2.174,41.379,2019-07-15
2.174,41.379,2019-11-12
2.174,41.379,2019-10-19
2.174,41.379,2019-03-05
2.174,41.379,2019-09-10
2.175,41.379,2019-08-21
2.175,41.379,2019-06-27
2.175,41.379,2019-06-02
2.176,41.379,2019-05-08
2.176,41.379,2019-05-29
2.176,41.379,2019-07-21
2.176,41.379,2019-12-31
2.176,41.379,2019-02-24
2.176,41.379,2019-10-15
2.176,41.379,2019-12-18
2.176,41.379,2019-01-22
2.177,41.379,2019-10-12
2.177,41.379,2019-02-17
2.177,41.379,2019-10-04
2.177,41.379,2019-04-20
2.177,41.379,2019-08-01
2.177,41.379,2019-02-09
2.178,41.379,2019-06-28
2.178,41.379,2019-11-20
2.178,41.379,2019-10-18
2.178,41.379,2019-09-08
2.178,41.379,2019-02-15
2.179,41.379,2019-12-15
2.179,41.379,2019-12-14
2.179,41.379,2019-02-18
2.179,41.379,2019-11-22
2.179,41.379,2019-04-22
2.179,41.379,2019-09-24
2.18,41.379,2019-09-30
2.18,41.379,2019-11-22
2.18,41.379,2019-07-20
2.18,41.379,2019-04-19
2.18,41.379,2019-04-11
2.18,41.379,2019-10-04
2.18,41.379,2019-05-30
2.18,41.379,2019-02-08
2.18,41.379,2019-07-25
2.181,41.379,2019-03-11
2.181,41.379,2019-09-27
2.181,41.379,2019-10-17
2.181,41.379,2019-11-13
2.181,41.379,2019-11-27
2.181,41.379,2019-06-12
2.142,41.378,2019-07-03
2.144,41.379,2019-01-03
2.154,41.378,2019-01-14
2.155,41.378,2019-08-13
2.156,41.378,2019-02-01
2.156,41.378,2019-09-18
2.157,41.378,2019-04-29
2.167,41.378,2019-11-20
2.167,41.378,2019-09-15
2.167,41.378,2019-03-27
2.168,41.378,2019-06-20
2.168,41.378,2019-12-26
2.168,41.378,2019-05-12
2.168,41.378,2019-01-05
2.17,41.378,2019-03-11
2.171,41.379,2019-11-08
2.171,41.379,2019-02-13
2.171,41.379,2019-05-24
2.171,41.379,2019-10-27
2.171,41.379,2019-02-13
2.172,41.379,2019-04-23
2.172,41.379,2019-01-12
2.172,41.379,2019-11-23
2.172,41.379,2019-08-12
2.172,41.379,2019-12-23
2.172,41.379,2019-11-10
2.172,41.379,2019-05-25
2.172,41.379,2019-06-27
2.172,41.379,2019-07-30
2.173,41.379,2019-01-28
2.173,41.379,2019-12-22
2.173,41.379,2019-07-26
2.173,41.379,2019-03-26
2.173,41.379,2019-09-21
2.173,41.379,2019-09-20
2.173,41.379,2019-02-07
2.173,41.379,2019-01-18
2.174,41.379,2019-11-13
2.174,41.379,2019-04-10
2.174,41.379,2019-08-30
2.174,41.379,2019-06-05
2.174,41.379,2019-01-19
2.174,41.379,2019-08-08
2.174,41.379,2019-01-26
2.175,41.379,2019-10-03
2.175,41.379,2019-02-22
2.175,41.379,2019-07-30
2.176,41.379,2019-06-03
2.176,41.379,2019-03-14
2.176,41.379,2019-02-25
2.176,41.379,2019-07-16
2.176,41.379,2019-05-20
2.176,41.379,2019-07-16
2.176,41.379,2019-02-14
2.177,41.379,2019-09-28
2.177,41.379,2019-07-04
2.177,41.379,2019-01-31
2.177,41.379,2019-05-09
2.177,41.379,2019-02-19
2.177,41.379,2019-11-14
2.178,41.379,2019-03-25
2.178,41.379,2019-09-16
2.178,41.379,2019-10-05
2.178,41.379,2019-09-12
2.178,41.379,2019-02-10
2.179,41.379,2019-07-21
2.179,41.379,2019-12-14
2.179,41.379,2019-09-26
2.179,41.379,2019-07-24
2.179,41.379,2019-08-06
2.179,41.379,2019-11-18
2.179,41.379,2019-10-13
2.18,41.379,2019-09-21
2.18,41.379,2019-02-08
2.18,41.379,2019-08-27
2.18,41.379,2019-06-04
2.18,41.379,2019-06-16
2.18,41.379,2019-12-24
2.18,41.379,2019-10-05
2.18,41.379,2019-04-23
2.18,41.379,2019-12-01
2.181,41.379,2019-09-21
2.181,41.379,2019-05-28
2.181,41.379,2019-08-22
2.181,41.379,2019-06-23
2.181,41.379,2019-01-17
2.155,41.378,2019-11-12
2.156,41.378,2019-08-26
2.156,41.378,2019-09-19
2.156,41.378,2019-02-06
2.156,41.378,2019-08-03
2.157,41.379,2019-07-16
2.167,41.378,2019-11-13
2.167,41.378,2019-11-29
2.167,41.378,2019-09-17
2.168,41.378,2019-06-13
2.168,41.378,2019-12-08
2.168,41.378,2019-08-01
2.168,41.378,2019-06-16
2.169,41.378,2019-09-02
2.17,41.378,2019-06-02
2.171,41.378,2019-03-19
2.171,41.378,2019-10-03
2.171,41.378,2019-05-20
2.171,41.378,2019-09-19
2.171,41.378,2019-12-24
2.171,41.378,2019-08-12
2.172,41.378,2019-07-31
2.172,41.378,2019-12-30
2.172,41.378,2019-01-11
2.172,41.378,2019-04-27
2.172,41.378,2019-10-18
2.172,41.378,2019-07-07
2.172,41.378,2019-02-28
2.172,41.378,2019-07-19
2.172,41.378,2019-08-19
2.173,41.378,2019-08-30
2.173,41.378,2019-11-20
2.173,41.378,2019-01-12
2.173,41.378,2019-03-08
2.173,41.378,2019-08-04
2.173,41.378,2019-05-05
2.173,41.378,2019-06-24
2.173,41.378,2019-07-27
2.174,41.378,2019-08-28
2.174,41.378,2019-10-23
2.174,41.378,2019-06-04
2.174,41.378,2019-07-05
2.174,41.378,2019-02-25
2.174,41.378,2019-11-22
2.175,41.378,2019-01-30
2.175,41.378,2019-12-23
2.175,41.378,2019-06-30
2.176,41.378,2019-08-17
2.176,41.378,2019-12-03
2.176,41.378,2019-10-22
2.176,41.378,2019-10-12
2.176,41.378,2019-11-23
2.176,41.378,2019-03-22
2.177,41.378,2019-04-24
2.177,41.378,2019-09-03
2.177,41.378,2019-10-17
2.177,41.378,2019-09-06
2.177,41.378,2019-11-16
2.178,41.378,2019-05-05
2.178,41.379,2019-12-20
2.178,41.378,2019-08-14
2.178,41.378,2019-07-19
2.178,41.378,2019-05-07
2.178,41.378,2019-03-01
2.179,41.378,2019-06-13
2.179,41.378,2019-05-28
2.179,41.378,2019-06-28
2.179,41.378,2019-03-01
2.179,41.378,2019-11-27
2.179,41.378,2019-02-01
2.179,41.378,2019-06-16
2.18,41.378,2019-09-23
2.18,41.378,2019-07-11
2.18,41.378,2019-08-02
2.18,41.378,2019-05-22
2.18,41.378,2019-04-01
2.18,41.378,2019-07-28
2.18,41.378,2019-07-18
2.18,41.378,2019-01-25
2.18,41.378,2019-08-18
2.181,41.378,2019-11-25
2.181,41.378,2019-11-27
2.181,41.378,2019-03-25
2.181,41.378,2019-06-11
2.145,41.378,2019-03-14
2.145,41.378,2019-01-03
2.155,41.378,2019-03-20
2.156,41.379,2019-12-15
2.156,41.378,2019-12-03
2.156,41.378,2019-05-30
2.156,41.378,2019-03-08
2.156,41.378,2019-03-21
2.167,41.378,2019-02-16
2.167,41.378,2019-10-05
2.168,41.378,2019-11-22
2.168,41.378,2019-05-16
2.168,41.378,2019-09-19
2.168,41.378,2019-06-01
2.169,41.378,2019-04-21
2.17,41.378,2019-05-17
2.171,41.378,2019-11-05
2.171,41.378,2019-08-25
2.171,41.378,2019-03-27
2.171,41.378,2019-06-23
2.171,41.378,2019-01-09
2.171,41.378,2019-06-18
2.172,41.378,2019-03-16
2.172,41.378,2019-03-19
2.172,41.378,2019-04-21
2.172,41.378,2019-06-28
2.172,41.378,2019-08-16
2.172,41.378,2019-04-01
2.172,41.378,2019-07-12
2.172,41.378,2019-06-02
2.172,41.378,2019-05-20
2.173,41.378,2019-03-09
2.173,41.378,2019-02-14
2.173,41.378,2019-06-01
2.173,41.378,2019-07-23
2.173,41.378,2019-10-08
2.173,41.378,2019-11-27
2.173,41.378,2019-09-15
2.173,41.378,2019-06-06
2.174,41.378,2019-11-12
2.174,41.378,2019-12-12
2.174,41.378,2019-01-31
2.174,41.378,2019-09-17
2.174,41.378,2019-05-18
2.175,41.378,2019-06-07
2.175,41.378,2019-12-21
2.175,41.378,2019-11-13
2.175,41.378,2019-03-08
2.176,41.378,2019-07-13
2.176,41.378,2019-05-09
2.176,41.378,2019-01-06
2.176,41.378,2019-08-08
2.176,41.378,2019-08-03
2.176,41.378,2019-11-19
2.177,41.378,2019-05-19
2.177,41.378,2019-03-07
2.177,41.378,2019-12-03
2.177,41.378,2019-12-29
2.178,41.378,2019-09-25
2.178,41.378,2019-01-12
2.178,41.378,2019-02-24
2.178,41.378,2019-05-18
2.178,41.378,2019-07-13
2.178,41.378,2019-05-12
2.179,41.378,2019-02-01
2.179,41.378,2019-09-16
2.179,41.378,2019-11-02
2.179,41.378,2019-06-26
2.179,41.378,2019-06-10
2.179,41.378,2019-02-13
2.179,41.378,2019-07-24
2.18,41.378,2019-04-19
2.18,41.378,2019-09-13
2.18,41.378,2019-09-05
2.18,41.378,2019-05-04
2.18,41.378,2019-07-04
2.18,41.378,2019-10-11
2.18,41.378,2019-02-04
2.18,41.378,2019-09-01
2.18,41.378,2019-03-15
2.181,41.378,2019-06-30
2.181,41.378,2019-01-19
2.181,41.378,2019-11-27
2.146,41.378,2019-04-25
2.156,41.378,2019-06-25
2.156,41.378,2019-08-16
2.156,41.378,2019-12-25
2.156,41.378,2019-09-06
2.167,41.378,2019-08-09
2.168,41.378,2019-12-07
2.168,41.378,2019-11-20
2.168,41.378,2019-11-29
2.168,41.378,2019-04-18
2.169,41.378,2019-06-19
2.171,41.378,2019-03-19
2.171,41.378,2019-05-12
2.171,41.378,2019-12-07
2.171,41.378,2019-10-08
2.171,41.378,2019-04-26
2.171,41.378,2019-10-26
2.172,41.378,2019-09-21
2.172,41.378,2019-11-17
2.172,41.378,2019-04-09
2.172,41.378,2019-04-20
2.172,41.378,2019-10-13
2.172,41.378,2019-03-14
2.172,41.378,2019-03-29
2.172,41.378,2019-05-20
2.172,41.378,2019-02-27
2.173,41.378,2019-05-07
2.173,41.378,2019-07-28
2.173,41.378,2019-01-26
2.173,41.378,2019-05-16
2.173,41.378,2019-05-10
2.173,41.378,2019-10-13
2.173,41.378,2019-10-09
2.173,41.378,2019-12-29
2.174,41.378,2019-01-04
2.174,41.378,2019-02-03
2.174,41.378,2019-03-30
2.174,41.378,2019-06-01
2.174,41.378,2019-09-13
2.175,41.378,2019-11-08
2.175,41.378,2019-11-24
2.175,41.378,2019-01-10
2.176,41.378,2019-04-01
2.176,41.378,2019-11-24
2.176,41.378,2019-06-03
2.176,41.378,2019-06-06
2.176,41.378,2019-04-11
2.176,41.378,2019-11-17
2.177,41.378,2019-05-08
2.177,41.378,2019-09-09
2.177,41.378,2019-09-05
2.178,41.378,2019-08-14
2.178,41.378,2019-06-20
2.178,41.378,2019-03-15
2.178,41.378,2019-05-06
2.178,41.378,2019-07-09
2.179,41.378,2019-01-07
2.179,41.378,2019-06-05
2.179,41.378,2019-01-21
2.179,41.378,2019-10-09
2.179,41.378,2019-11-05
2.179,41.378,2019-04-24
2.179,41.378,2019-12-18
2.18,41.378,2019-07-17
2.18,41.378,2019-10-02
2.18,41.378,2019-03-08
2.18,41.378,2019-10-13
2.18,41.378,2019-11-23
2.18,41.378,2019-02-07
2.18,41.378,2019-03-28
2.18,41.378,2019-09-17
2.18,41.378,2019-05-13
2.181,41.378,2019-03-19
2.181,41.378,2019-11-13
2.181,41.378,2019-01-26
2.145,41.378,2019-09-28
2.146,41.378,2019-03-14
2.146,41.378,2019-12-08
2.155,41.378,2019-04-25
2.156,41.378,2019-09-17
2.156,41.378,2019-12-07
2.156,41.378,2019-09-02
2.168,41.378,2019-07-23
2.168,41.378,2019-02-26
2.168,41.378,2019-12-11
2.168,41.378,2019-05-12
2.169,41.378,2019-04-17
2.17,41.378,2019-11-01
2.17,41.378,2019-10-14
2.171,41.378,2019-12-22
2.171,41.378,2019-02-05
